Date,Value
5/02/1996,2210.5
6/02/1996,2208.800049
7/02/1996,2212.199951
8/02/1996,2215.699951
9/02/1996,2210.5
12/02/1996,2202
13/02/1996,2229.800049
14/02/1996,2240.399902
15/02/1996,2238.199951
16/02/1996,2236.899902
19/02/1996,2204.699951
20/02/1996,2182.899902
21/02/1996,2178.899902
22/02/1996,2195.399902
23/02/1996,2203.300049
26/02/1996,2206.100098
27/02/1996,2199.600098
28/02/1996,2206.5
29/02/1996,2228.199951
1/03/1996,2249.800049
4/03/1996,2258.399902
5/03/1996,2244
6/03/1996,2237
7/03/1996,2203.800049
8/03/1996,2201.100098
11/03/1996,2122.199951
12/03/1996,2163
13/03/1996,2143.5
14/03/1996,2145.5
15/03/1996,2170.5
18/03/1996,2171.300049
19/03/1996,2192.100098
20/03/1996,2184.899902
21/03/1996,2198.300049
22/03/1996,2179.199951
25/03/1996,2189.899902
26/03/1996,2197.5
27/03/1996,2196.300049
28/03/1996,2172.199951
29/03/1996,2164
1/04/1996,2166.800049
2/04/1996,2173.699951
3/04/1996,2169.300049
4/04/1996,2156.899902
5/04/1996,2156.899902
8/04/1996,2155
9/04/1996,2155
10/04/1996,2160.100098
11/04/1996,2168.600098
12/04/1996,2181.300049
15/04/1996,2198.300049
16/04/1996,2193.899902
17/04/1996,2201.899902
18/04/1996,2191
19/04/1996,2200.699951
22/04/1996,2201.699951
23/04/1996,2233.600098
24/04/1996,2249.100098
25/04/1996,2249.100098
26/04/1996,2258.800049
29/04/1996,2251.800049
30/04/1996,2248.699951
1/05/1996,2247.199951
2/05/1996,2256
3/05/1996,2231.100098
6/05/1996,2230
7/05/1996,2240.899902
8/05/1996,2230.100098
9/05/1996,2211.899902
10/05/1996,2189
13/05/1996,2190.699951
14/05/1996,2196.399902
15/05/1996,2194.100098
16/05/1996,2179.699951
17/05/1996,2187
20/05/1996,2186.399902
21/05/1996,2179.399902
22/05/1996,2181.800049
23/05/1996,2194.800049
24/05/1996,2191.600098
27/05/1996,2198.5
28/05/1996,2198.300049
29/05/1996,2199.699951
30/05/1996,2187.800049
31/05/1996,2198
3/06/1996,2161.399902
4/06/1996,2167.100098
5/06/1996,2160.899902
6/06/1996,2146.899902
7/06/1996,2153.199951
10/06/1996,2153.199951
11/06/1996,2155
12/06/1996,2145.300049
13/06/1996,2134
14/06/1996,2149.600098
17/06/1996,2140.300049
18/06/1996,2160.800049
19/06/1996,2165.300049
20/06/1996,2180.699951
21/06/1996,2186.600098
24/06/1996,2189.5
25/06/1996,2184.300049
26/06/1996,2183.800049
27/06/1996,2172.600098
28/06/1996,2171.800049
1/07/1996,2175.699951
2/07/1996,2187.100098
3/07/1996,2165
4/07/1996,2155.199951
5/07/1996,2160.5
8/07/1996,2123
